Hugo_Symbol	Entrez_Gene_Id	M032_Pre	M032_R1	M032_R2	M032_R3	M032_R5	M032_R6
MIR3913-1	100500903	0	0	0	0	0	0
MIR3913-2	100500868	0	0	0	0	0	0
MIR3913-2	100500903	0	0	0	0	0	0
SLC17A8	246213	-1	-1	-1	-1	0	-1
RDH5	5959	-1	-1	-1	-1	0	0
MGST1	4257	0	0	0	0	0	0
CCDC63	160762	-2	-2	-1	-1	0	0
SBNO1	55206	-2	-2	-1	-1	0	0
RBMS2	5939	-1	-1	-1	-1	0	0
PRR13	54458	-1	-1	-1	-1	-1	-1
SDR9C7	121214	-1	-1	-1	-1	0	0
WNT10B	7480	-1	-1	-1	0	0	0
TESC	54997	-1	-1	-1	-1	0	0
MIR4419B	100616298	0	0	0	0	0	0
MIR3612	100500817	-1	-1	-1	0	0	0
DENND5B-AS1	100874249	0	0	0	0	0	0
ZNF268	10795	-1	-1	-1	-1	-1	-1
MIR619	693204	-1	-1	-1	-1	0	0
MYF6	4618	0	0	-1	0	0	-2
DDX47	51202	0	-1	0	0	0	0
C1RL-AS1	283314	0	0	0	0	0	0
MYF5	4617	0	0	-1	0	0	-2
RDH16	8608	-1	-1	-1	-1	0	0
LIN7A	8825	0	0	0	0	0	0
LMO3	55885	0	0	0	0	0	0
USP30-AS1	100131733	-1	-1	-1	-1	-1	-1
KCNJ8	3764	0	-1	0	0	0	-1
PXMP2	5827	0	0	0	0	0	0
GPR182	11318	-1	-1	-1	0	0	0
RAD51AP1	10635	0	0	0	0	0	-1
ZBTB39	9880	-1	-1	-1	0	0	0
WNT1	7471	-1	-1	-1	0	0	0
ABCC9	10060	0	-1	0	0	0	-1
DDN	23109	-1	-1	-1	0	0	0
FAM222A-AS1	84983	-1	-1	-1	-1	-1	-1
FZD10-AS1	440119	-1	-1	0	0	0	0
MYL2	4633	-2	-2	-1	-1	0	0
PRKAG1	5571	-1	-1	-1	-1	-1	-1
BCDIN3D-AS1	100286844	-1	-1	-1	-1	-1	-1
MIR4497	100616454	-2	-2	-1	-1	0	0
NR1H4	9971	-1	-1	-1	-1	0	-1
MRS2P2	729633	0	0	0	0	0	0
FAM60A	58516	-1	-1	0	0	0	0
OS9	10956	0	-1	-1	0	0	0
TMEM198B	440104	-1	-1	-1	-1	-1	-1
ELK3	2004	-1	-1	-1	-1	0	-1
RIMBP2	23504	-1	-1	0	0	0	0
CSRNP2	81566	-2	-2	-1	-1	0	-1
CD63	967	-1	-1	-1	-1	0	0
PGAM5	192111	0	0	0	0	0	0
CUX2	23316	-2	-2	-1	-1	0	0
TRHDE-AS1	283392	0	0	0	0	0	0
LINC00615	439916	0	0	0	0	0	0
TBC1D30	23329	-1	0	-1	0	0	-1
DBX2	440097	0	-1	-1	0	0	-2
TAC3	6866	-1	-1	-1	-1	-1	-1
BHLHE41	79365	0	0	0	0	0	0
FBXO21	23014	-1	-1	-1	-1	0	0
POU5F1P3	642559	0	0	0	0	0	0
NT5DC3	51559	-1	-1	-1	-1	0	-1
FAM66C	440078	0	0	0	0	0	0
SNORD59A	26789	-1	-1	-1	-1	-1	-1
STX2	2054	-1	-1	0	0	0	0
ANKLE2	23141	-1	-1	0	0	0	0
ANO6	196527	0	0	0	0	0	0
TFCP2	7024	-2	-2	-1	-1	0	-1
SSPN	8082	0	0	0	0	0	0
MIR1228	100302201	-1	-1	-1	0	0	0
MIR1293	100302220	-2	-2	-1	-1	0	-1
MIR616	693201	-1	-1	-1	0	0	0
VPS33A	65082	-2	-2	-1	-1	0	0
RAD52	5893	0	-1	0	0	0	0
MRPL51	51258	0	0	0	0	0	0
FAM109A	144717	-2	-2	-1	-1	0	0
CDK17	5128	-1	-1	-1	-1	0	-1
ANHX	647589	-1	-2	-1	-1	-1	-1
HSP90B1	7184	-1	-1	-1	-1	-1	-1
HSP90B1	100500842	-1	-1	-1	-1	-1	-1
MIR26A2	407016	0	-1	-1	0	0	-1
WIF1	11197	0	0	-1	0	0	-1
NOS1	4842	-1	-1	-1	-1	0	0
SH2B3	10019	-2	-2	-1	-1	0	0
RIC8B	55188	-1	-1	-1	-1	0	-1
MUC19	283463	0	-1	-1	0	0	-2
LINC00937	389634	0	0	0	0	0	0
BAZ2A	11176	-1	-1	-1	-1	0	0
SETD8	387893	-2	-2	-1	-1	0	0
C12orf55	144535	-1	-1	-1	-1	0	-1
MAPKAPK5-AS1	51275	-1	-1	-1	-1	-1	-1
GOLGA3	2802	-1	-1	-1	-1	-1	-1
OAS1	4938	-1	-1	-1	0	0	0
GDF11	10220	-1	-1	-1	-1	-1	-1
RAN	5901	-1	-1	0	0	0	0
ITPR2	3709	0	-1	0	0	0	-1
MIR613	693198	0	-1	0	0	0	0
MIR3649	100500816	0	0	0	0	0	0
ZNF384	171017	0	-1	0	0	0	0
LEMD3	23592	0	0	-1	0	0	-1
OR7E47P	100509541	-1	0	-1	0	0	0
LINC00940	100271702	0	0	0	0	0	0
CNPY2	10330	-1	-1	-1	-1	-1	-1
LINC00592	283404	-1	0	-1	0	0	0
NCAPD2	9918	0	0	0	0	0	0
RILPL2	196383	-2	-2	-1	-1	0	0
DENND5B	160518	0	0	0	0	0	0
SNRNP35	11066	-2	-2	-2	-2	-2	-2
C12orf23	90488	-1	-1	-1	-1	-1	-1
MIRLET7I	406891	0	0	0	0	0	0
PCBP2	5094	-1	-1	-1	-1	-1	-1
SNORA49	677829	0	0	0	0	0	0
RILPL1	353116	-2	-2	-2	-2	-2	-2
GAS2L3	283431	-1	-1	-1	-1	0	-1
CACNA1C-AS4	100874234	0	0	0	0	0	0
PA2G4	5036	-1	-1	-1	-1	0	0
PLEKHA8P1	51054	0	0	0	0	0	0
SARNP	84324	-1	-1	-1	-1	-1	-1
CACNA1C-IT3	100874370	0	0	0	0	0	0
MYO1A	4640	-1	-1	-1	-1	-1	-1
LINC00612	253128	0	-1	0	0	-1	-1
CLIP1	6249	-2	-2	-2	-2	-2	-2
A2M-AS1	144571	0	0	0	0	0	0
CACNA1C-AS1	100652846	0	0	0	0	0	0
RPL13AP20	387841	0	-1	0	0	0	0
MIR614	693199	0	-1	0	0	0	0
ACSS3	79611	0	0	0	0	0	0
A2MP1	3	0	0	0	0	0	0
MIR3657	100500889	-1	-1	-1	-1	0	0
ATXN2	6311	-2	-2	-1	-1	0	0
MSRB3	253827	0	0	0	0	0	0
HTR7P1	93164	0	0	0	0	0	0
MIR4698	100616486	0	-1	-1	0	0	-2
PCED1B-AS1	100233209	0	0	0	0	0	0
GPRC5A	9052	0	-1	0	0	0	0
MIR1252	100302136	0	0	-1	0	0	-2
LINC00987	100499405	0	0	0	0	0	0
KMT2D	8085	-1	-1	-1	-1	-1	-1
MIR1302-1	100302227	-1	-1	-1	0	0	0
NDUFA4L2	56901	-1	-1	-1	-1	-1	-1
ANO4	121601	-1	-1	-1	-1	0	-1
SOCS2-AS1	144481	-1	-1	-1	-1	-1	-1
SLC2A3	6515	-1	-2	0	-1	-1	0
MIR548C	693129	-1	-1	-1	0	0	-1
MIR548C	100500856	-1	-1	-1	0	0	-1
CHFR	55743	-1	-1	-1	-1	-1	-1
MTERFD3	80298	-1	-1	-1	-1	-1	-1
MIR617	693202	0	0	-1	0	0	-2
TBX5-AS1	255480	-1	-1	-1	-1	-1	-1
MIR618	693203	0	0	-1	0	0	-2
TMED2	10959	-2	-2	-1	-1	0	0
MIR4699	100616133	0	0	-1	0	0	-2
STAC3	246329	-1	-1	-1	-1	-1	-1
NEDD1	121441	-1	-1	-1	-1	0	-1
MMAB	326625	-1	-1	-1	-1	-1	-1
MIR4494	100616478	0	0	0	0	0	0
OAS3	4940	-1	-1	-1	0	0	0
CRY1	1407	-1	-1	-1	-1	0	-1
HOXC-AS5	100874366	0	0	0	0	0	0
C12orf73	728568	-1	-1	-1	-1	-1	-1
HOTAIR	100124700	0	0	0	0	0	0
KSR2	283455	-1	-1	-1	-1	0	0
PAN2	9924	-1	-1	-1	-1	-1	-1
MIR620	693205	-1	-1	-1	-1	0	0
RERGL	79785	0	0	0	0	0	0
MIR4472-2	100616309	0	0	0	0	0	0
LINC00173	100287569	-1	-1	-1	-1	0	0
DYRK4	8798	0	0	0	0	0	0
POU6F1	5463	-2	-2	-1	-1	0	-1
PIK3C2G	5288	0	0	0	0	0	0
BTBD11	121551	-1	-1	-1	-1	0	-1
DDX55	57696	-2	-2	-2	-2	-2	-2
METTL20	254013	0	0	0	0	0	0
MIR196A2	406973	0	0	0	0	0	0
RPSAP52	204010	0	0	0	0	0	0
GPRC5D	55507	0	-1	0	0	0	0
OAS2	4939	-1	-1	-1	0	0	0
GPR133	283383	-1	-1	0	0	0	0
DAZAP2	9802	-1	-1	-1	-1	-1	-1
MIR615	693200	0	0	0	0	0	0
PPFIA2	8499	0	0	-1	0	0	-2
FAR2	55711	0	0	0	0	0	0
TDG	6996	-1	-1	-1	-1	0	-1
DDX12P	440081	0	-1	0	0	-1	-1
MKRN9P	400058	0	0	-1	0	0	-2
ORMDL2	29095	-1	-1	-1	-1	-1	-1
RFC5	5985	-1	-1	-1	-1	-1	-1
HMGA2	8091	0	0	0	0	0	0
HEBP1	50865	0	0	0	0	0	0
MIR920	100126320	0	0	0	0	0	0
FOXJ2	55810	0	-1	0	0	-1	0
R3HDM2	22864	-1	-1	-1	-1	-1	-1
EIF2B1	1967	-2	-2	-2	-2	-2	-2
MIR1178	100302274	-1	-1	-1	-1	0	0
ERC1	23085	0	-1	0	0	0	0
LINC00477	144360	0	0	0	0	0	0
MIR4498	100616179	-2	-1	-1	-1	0	0
PXN-AS1	100506649	-1	-1	-1	-1	-1	-1
ATP5B	506	-1	-1	-1	-1	-1	-1
RNU4-2	26834	0	0	0	0	0	0
RNU4-1	26835	0	0	0	0	0	0
CMAS	55907	0	0	0	0	0	0
CD27-AS1	678655	0	0	0	0	0	0
AGAP2	116986	0	0	0	0	0	0
DNAJC14	85406	-1	-1	-1	-1	-1	-1
KIAA1467	57613	0	0	0	0	0	0
DYNLL1-AS1	100506668	-2	-2	-2	-2	-2	-2
BRAP	8315	-2	-2	-2	-2	-2	-2
GLT8D2	83468	-1	-1	-1	-1	0	-1
DTX1	1840	-1	-1	-1	0	0	0
PIANP	196500	0	-1	0	0	0	0
MIR5700	100847031	0	0	0	0	0	0
MIR4700	100616329	-2	-1	-1	-1	0	0
KRT19P2	160313	-1	-1	-1	-1	0	-1
KRT19P2	574449	-1	-1	-1	-1	0	-1
AMN1	196394	0	0	0	0	0	0
MVK	4598	-1	-1	-1	-1	-1	-1
MIR492	574449	-1	-1	-1	-1	0	-1
MIR331	442903	0	0	0	0	0	0
MIR3685	100500802	0	0	0	0	0	0
MMP19	4327	-1	-1	-1	-1	-1	-1
PLCZ1	89869	0	0	0	0	0	0
SLC5A8	160728	-1	-1	-1	-1	0	-1
HCFC2	29915	-1	-1	-1	-1	0	-1
ERGIC2	51290	0	0	0	0	0	0
TMEM194A	23306	-1	-1	-1	0	0	0
ARID2	196528	0	0	0	0	0	0
ACAD10	80724	-2	-2	-1	-1	0	0
WSB2	55884	-1	-1	-1	-1	-1	-1
RASAL1	8437	-1	-1	-1	0	0	0
C3AR1	719	0	-1	0	0	-1	0
CNTN1	1272	0	-1	-1	0	0	-2
UTP20	27340	-1	-1	-1	-1	0	-1
GTF2H3	2967	-2	-2	-1	-1	0	0
RHEBL1	121268	-1	-1	-1	0	0	0
RPL41	6171	-1	-1	-1	-1	0	0
LLPH	84298	0	0	0	0	0	0
LLPH	100506562	0	0	0	0	0	0
GSG1	83445	0	0	0	0	0	0
ZNF605	100289635	-1	-1	-1	-1	-1	-1
COPS7A	50813	0	-1	0	0	0	0
TMBIM4	51643	0	0	0	0	0	0
NAB2	4665	-1	-1	-1	-1	-1	-1
NECAP1	25977	0	-1	0	0	-1	0
TMPO	7112	-1	-1	-1	-1	-1	-1
SMAGP	57228	-1	-1	-1	-1	-1	-1
ASUN	55726	0	-1	0	0	0	-1
GAPDH	2597	0	-1	0	0	0	0
ZNF26	7574	-1	-2	-1	-1	-1	-1
ZNF26	100287515	-1	-2	-1	-1	-1	-1
MIR4304	100422931	-1	-1	-1	-1	0	0
ZC3H10	84872	-1	-1	-1	-1	-1	-1
VSIG10	54621	-1	-1	-1	-1	-1	-1
ST8SIA1	6489	0	0	0	0	0	0
WIBG	84305	-1	-1	-1	-1	-1	-1
DHH	50846	-1	-1	-1	0	0	0
PWP1	11137	-1	-1	-1	-1	0	-1
NFYB	4801	-1	-1	-1	-1	0	-1
MIR3908	100500909	0	0	0	0	0	0
ZNF84	7637	-1	-2	-1	-1	-1	-1
ZNF84	100996464	-1	-2	-1	-1	-1	-1
ESYT1	23344	-1	-1	-1	-1	-1	-1
LMBR1L	55716	-1	-1	-1	0	0	0
RASSF8-AS1	100506451	0	0	0	0	0	0
PGAM1P5	100132594	-1	-1	-1	-1	-1	-1
FAM222A	84915	-1	-1	-1	-1	-1	-1
SFSWAP	6433	-1	-1	0	0	0	0
TRPV4	59341	-2	-2	-1	-1	0	0
ZCCHC8	55596	-2	-2	-1	-1	0	0
MIR5188	100847004	-1	-1	-1	0	0	0
IL23A	51561	-1	-1	-1	-1	0	0
TXNRD1	7296	-1	-1	-1	-1	-1	-1
LINC00939	400084	-1	-1	-1	0	0	0
MAP3K12	7786	-1	-1	-1	-1	-1	-1
STAT2	6773	-1	-1	-1	-1	0	0
H3F3C	440093	-1	-1	0	0	0	0
TSPAN31	6302	0	0	0	0	0	0
KIAA1551	55196	-1	-1	0	0	0	0
BIN2	51411	-2	-2	-1	-1	0	-1
DGKA	1606	-1	-1	-1	-1	-1	-1
TCTN2	79867	-2	-2	-1	-1	0	0
PEBP1	5037	-1	-1	-1	-1	-1	-1
INHBC	3626	-1	-1	-1	0	0	0
INHBE	83729	-1	-1	-1	0	0	0
GLI1	2735	-1	-1	-1	-1	-1	-1
STAT6	6778	-1	-1	-1	-1	-1	-1
OVCH1	341350	0	0	0	0	0	0
ZNF140	7699	-1	-2	-1	-1	-1	-1
TAOK3	51347	-1	-1	-1	-1	-1	-1
C2CD5	9847	0	-1	0	0	0	-1
BICD1	636	-1	-1	0	0	0	0
NDUFA9	4704	0	0	0	0	0	0
CCDC42B	387885	-1	-1	-1	-1	-1	-1
FGFR1OP2	26127	0	-1	0	0	0	-1
RMST	196475	-1	-1	-1	-1	0	-1
ARL1	400	-1	-1	-1	-1	0	-1
PRDM4	11108	-1	-1	-1	-1	0	-1
LINC00944	387895	-1	-1	-1	-1	-1	-1
IRAK3	11213	0	0	0	0	0	0
MIR1251	100302289	-1	-1	-1	-1	0	-1
MMP17	4326	-1	-1	0	0	0	0
CLEC4A	50856	0	0	0	0	0	0
TM7SF3	51768	0	-1	0	0	0	-1
TMTC1	83857	0	-1	0	0	0	-1
ASCL4	121549	-1	-1	-1	-1	0	0
DDX54	79039	-1	-1	-1	-1	-1	-1
WSCD2	9671	-1	-1	-1	-1	0	0
ATP6V0A2	23545	-2	-2	-2	-2	-2	-2
CELA1	1990	-2	-2	-1	-1	0	-1
CDK4	1019	0	0	0	0	0	0
ARHGAP9	64333	-1	-1	-1	-1	-1	-1
SLC25A3	5250	-1	-1	-1	-1	-1	-1
SCAF11	9169	0	-1	-1	0	0	-2
MIR135A2	406926	-1	-1	-1	-1	0	-1
RNU6-36P	100873757	0	0	0	0	0	0
MIR4495	100616287	0	0	0	0	0	0
MIR4303	100422924	0	0	0	0	0	0
GALNT6	11226	-1	-1	-1	-1	-1	-1
TARBP2	6895	-1	-1	-1	-1	0	0
GLTP	51228	-2	-2	-1	-1	0	0
SLC9A7P1	121456	-1	-1	-1	-1	0	-1
RSRC2	65117	-2	-2	-1	-1	0	0
TMPO-AS1	100128191	-1	-1	-1	-1	-1	-1
SPIC	121599	-1	-1	-1	-1	0	-1
SNORA53	677832	-1	-1	-1	-1	-1	-1
PDZRN4	29951	0	-1	-1	0	0	-2
ZNF705A	440077	0	0	0	0	0	0
ZNF705A	100131539	0	0	0	0	0	0
C12orf52	84934	-1	-1	-1	0	0	0
EMP1	2012	0	-1	0	0	0	0
MARCH9	92979	0	0	0	0	0	0
APOF	319	-1	-1	-1	-1	0	0
ULK1	8408	-1	-1	0	0	0	0
IQCD	115811	-1	-1	-1	-1	-1	-1
SUDS3	64426	-1	-1	-1	-1	0	0
TIMELESS	8914	-1	-1	-1	-1	0	0
TCHP	84260	-2	-2	-2	-2	-2	-2
DNAH10	196385	-1	-1	-1	-1	-1	-1
CYP27B1	1594	0	-1	-1	0	0	0
CMKLR1	1240	-1	-1	-1	-1	0	0
TPCN1	53373	-1	-1	-1	-1	-1	-1
CCDC59	29080	0	0	0	0	0	0
CAPZA3	93661	0	-1	0	0	0	-1
SRRM4	84530	-1	-1	-1	-1	0	0
AKAP3	10566	0	0	0	0	0	0
METTL25	84190	0	0	0	0	0	0
GXYLT1	283464	0	-1	-1	0	0	-2
HELB	92797	0	0	-1	0	0	-1
GRIN2B	2904	0	-1	0	0	0	0
FAM90A1	55138	0	-1	0	0	-1	-1
PTGES3	10728	-1	-1	-1	-1	-1	-1
HSPB8	26353	-1	-1	-1	-1	0	0
FICD	11153	-1	-1	-1	-1	-1	-1
PUS1	80324	-1	-1	0	0	0	0
MYBPC1	4604	-1	-1	-1	-1	0	-1
YAF2	10138	0	-1	-1	0	0	-2
PLEKHA5	54477	0	-1	0	0	0	-1
CLEC6A	93978	0	-1	0	0	-1	-1
EID3	493861	-1	-1	-1	-1	-1	-1
CHST11	50515	-1	-1	-1	-1	0	-1
TMTC2	160335	0	0	-1	0	0	-2
ALDH2	217	-2	-2	-1	-1	0	0
CCDC60	160777	-1	-1	-1	-1	0	0
GALNT8	26290	0	0	0	0	0	0
FGD4	121512	-1	-1	0	0	0	0
MLF2	8079	0	0	0	0	0	0
MED21	9412	0	-1	0	0	0	-1
CLEC4D	338339	0	-1	0	0	-1	-1
LINC00485	283432	-1	-1	-1	-1	0	-1
SLC41A2	84102	-1	-1	-1	-1	0	-1
GRIP1	23426	0	0	0	0	0	0
METTL1	4234	0	0	0	0	0	0
ATF7IP	55729	0	-1	0	0	0	0
SLC6A15	55117	0	0	-1	0	0	-2
CLEC4E	26253	0	-1	0	0	-1	-1
GIT2	9815	-2	-2	-2	-2	-2	-2
TMEM233	387890	-1	-1	-1	-1	0	0
SLC4A8	9498	-1	-1	-1	-1	-1	-1
PRKAB1	5564	-1	-1	-1	-1	0	0
AICDA	57379	0	-1	0	0	-1	-1
MYL6B	140465	-1	-1	-1	-1	0	0
SLC38A1	81539	0	-1	-1	0	0	-2
IPO8	10526	0	-1	0	0	0	-1
METTL21B	25895	0	0	0	0	0	0
MAPKAPK5	8550	-1	-1	-1	-1	-1	-1
C12orf45	121053	-1	-1	-1	-1	-1	-1
FKBP4	2288	0	-1	0	0	0	0
IKBIP	121457	-1	-1	-1	-1	0	-1
CIT	11113	-1	-1	-1	-1	0	0
CIT	100302274	-1	-1	-1	-1	0	0
NACA	4666	-1	-1	-1	-1	-1	-1
SART3	9733	-1	-1	-1	-1	-1	-1
ALDH1L2	160428	-1	-1	-1	-1	-1	-1
TSFM	10102	0	0	0	0	0	0
EP400	57634	0	0	0	0	0	0
NPFF	8620	-1	-1	-1	-1	-1	-1
MIR3652	100500842	-1	-1	-1	-1	0	-1
PPHLN1	51535	0	0	0	0	0	0
APAF1	317	-1	-1	-1	-1	-1	-1
CCDC92	80212	-1	-1	-1	-1	-1	-1
ATF7	11016	-1	-1	-1	-1	-1	-1
KCNA6	3742	0	0	0	0	0	0
TMEM116	89894	-1	-1	-1	-1	-1	-1
MIR3922	100500843	-1	-1	-1	-1	0	-1
PMEL	6490	-1	-1	-1	-1	-1	-1
MARS	4141	-1	-1	-1	-1	-1	-1
MIP	4284	-1	-1	-1	-1	-1	-1
MFAP5	8076	0	-1	0	0	-1	-1
AVIL	10677	0	0	0	0	0	0
KCNA1	3736	0	0	0	0	0	0
SPRYD4	283377	-1	-1	-1	-1	-1	-1
KIAA1033	23325	-1	-1	-1	-1	0	-1
PTMS	5763	0	0	0	0	0	0
KCNA5	3741	0	0	0	0	0	0
GLS2	27165	-1	-1	-1	-1	-1	-1
EP400NL	347918	-1	-1	0	0	0	0
TSPAN19	144448	0	0	-1	0	0	-2
WNT5B	81029	0	0	0	0	0	0
NTF3	4908	0	0	0	0	0	0
LRP1	4035	-1	-1	-1	-1	-1	-1
C12orf71	728858	0	-1	0	0	0	-1
LRRIQ1	84125	0	0	-1	0	0	-2
STK38L	23012	0	-1	0	0	0	-1
ZNF664	144348	-1	-1	-1	-1	-1	-1
MYL6	4637	-1	-1	-1	-1	-1	-1
ERP29	10961	-1	-1	-1	-1	0	0
CAND1	55832	0	0	-1	0	0	-1
FAM101A	144347	-1	-1	-1	0	0	0
FAM101A	100533183	-1	-1	-1	0	0	0
CCDC64	92558	-2	-1	-1	-1	0	0
DDX51	317781	-1	-1	0	0	0	0
ANO2	57101	0	0	0	0	0	0
SLC24A6	80024	-1	-1	-1	-1	-1	-1
ISCU	23479	-1	-1	-1	-1	0	0
PLBD1	79887	0	-1	0	0	0	0
DNM1L	10059	0	0	0	0	0	0
NAA25	80018	-1	-1	-1	-1	0	0
LAG3	3902	0	-1	0	0	0	0
CD4	920	0	-1	0	0	0	0
PRIM1	5557	-1	-1	-1	-1	-1	-1
FBXL14	144699	0	0	0	0	0	0
NOC4L	79050	-1	-1	0	0	0	0
ADIPOR2	79602	0	0	0	0	0	0
ANKRD13A	88455	-2	-2	-2	-2	-2	-2
NCOR2	9612	-1	-1	-1	0	0	0
CAPRIN2	65981	0	-1	0	0	0	-1
IFFO1	25900	0	-1	0	0	0	0
TMEM119	338773	-1	-1	-1	-1	0	0
ARNTL2	56938	0	-1	0	0	0	-1
CTDSP2	10106	0	-1	-1	0	0	-1
VWF	7450	0	0	0	0	0	0
SELPLG	6404	-1	-1	-1	-1	0	0
ALX1	8092	0	0	-1	0	0	-2
PLBD2	196463	-1	-1	-1	-1	-1	-1
RASSF9	9182	0	0	-1	0	0	-2
NTS	4922	0	0	-1	0	0	-2
GALNT9	50614	-1	-1	0	0	0	0
SLC38A2	54407	0	-1	-1	0	0	-2
XRCC6BP1	91419	0	-1	-1	0	0	-1
GUCY2C	2984	0	-1	0	0	0	0
DYRK2	8445	0	0	-1	0	0	-1
IFNG	3458	0	0	0	0	0	0
RAB35	11021	-2	-1	-1	-1	0	0
MGAT4C	25834	0	0	-1	0	0	-2
GPR162	27239	0	0	0	0	0	0
SDS	10993	-1	-1	-1	-1	-1	-1
DDIT3	1649	-1	-1	-1	-1	-1	-1
GCN1L1	10985	-2	-1	-1	-1	0	0
ITFG2	55846	0	0	0	0	0	0
ITFG2	100507424	0	0	0	0	0	0
KNTC1	9735	-2	-2	-2	-2	-2	-2
ETNK1	55500	0	-1	0	0	0	-1
C12orf76	400073	-2	-2	-2	-2	-2	-2
CORO1C	23603	-1	-1	-1	-1	0	0
RIMKLB	57494	0	0	0	0	0	0
CDK2	1017	-1	-1	-1	-1	-1	-1
C12orf50	160419	0	0	0	0	0	0
TRAFD1	10906	-1	-1	-1	-1	0	0
LRIG3	121227	0	0	-1	0	0	-1
IFT81	28981	-2	-2	-1	-1	0	0
CACNA2D4	93589	0	0	0	0	0	0
MBD6	114785	-1	-1	-1	-1	-1	-1
IL26	55801	0	0	0	0	0	0
SDSL	113675	-1	-1	-1	-1	-1	-1
HIST4H4	8294	0	-1	0	0	0	0
HIST4H4	8359	0	-1	0	0	0	0
HIST4H4	8360	0	-1	0	0	0	0
HIST4H4	8361	0	-1	0	0	0	0
HIST4H4	8362	0	-1	0	0	0	0
HIST4H4	8363	0	-1	0	0	0	0
HIST4H4	8364	0	-1	0	0	0	0
HIST4H4	8365	0	-1	0	0	0	0
HIST4H4	8366	0	-1	0	0	0	0
HIST4H4	8367	0	-1	0	0	0	0
HIST4H4	8368	0	-1	0	0	0	0
HIST4H4	8370	0	-1	0	0	0	0
HIST4H4	121504	0	-1	0	0	0	0
HIST4H4	554313	0	-1	0	0	0	0
C12orf29	91298	0	0	0	0	0	0
H2AFJ	55766	0	-1	0	0	0	0
A2ML1	144568	0	0	0	0	0	0
SCN8A	6334	-1	-1	-1	-1	-1	-1
SMARCC2	6601	-1	-1	-1	-1	-1	-1
IL22	50616	0	0	-1	0	0	-1
NXPH4	11247	-1	-1	-1	0	0	0
WBP11	51729	0	-1	0	0	0	0
APPL2	55198	-1	-1	-1	-1	-1	-1
MDM1	56890	0	0	-1	0	0	-1
LHX5	64211	-1	-1	-1	0	0	0
RPLP0	6175	-2	-1	-1	-1	0	0
SSH1	54434	-1	-1	-1	-1	0	0
SOX5	6660	0	-1	0	0	0	-1
SHMT2	6472	-1	-1	-1	-1	-1	-1
LEPREL2	10536	0	0	0	0	0	0
FBRSL1	57666	-1	-1	0	0	0	0
RBM19	9904	-1	-1	-1	1	0	0
CHPT1	56994	-1	-1	-1	-1	-1	-1
NRIP2	83714	0	0	0	0	0	0
NOP2	4839	0	-1	0	0	0	0
ATP5G2	517	-1	-1	-1	-1	0	0
P2RX2	22953	-1	-1	0	0	0	0
RAB5B	5869	-1	-1	-1	-1	0	0
HECTD4	283450	-1	-1	-1	-1	-1	-1
FOXM1	2305	0	0	0	0	0	0
ZCRB1	85437	0	0	0	0	0	0
PRICKLE1	144165	0	0	0	0	0	0
SYCP3	50511	-1	-1	-1	-1	-1	-1
DCTN2	10540	-1	-1	-1	-1	-1	-1
AEBP2	121536	0	0	0	0	0	0
ATP2A2	488	-2	-2	-1	-1	0	0
CD9	928	0	-1	0	0	0	0
SMCO2	341346	0	-1	0	0	0	-1
C12orf75	387882	-1	-1	-1	-1	-1	-1
SLC16A7	9194	0	0	-1	0	0	-1
TBX5	6910	-1	-1	-1	-1	-1	-1
CALCOCO1	57658	-1	-1	-1	-1	0	0
CEP290	80184	0	0	0	0	0	0
ANKS1B	56899	-1	-1	-1	-1	-1	-1
SUOX	6821	-1	-1	-1	-1	0	0
C12orf60	144608	0	0	0	0	0	0
GNPTAB	79158	-1	-1	-1	-1	-1	-1
SMCO3	440087	0	0	0	0	0	0
NUAK1	9891	-1	-1	-1	-1	0	-1
ADAMTS20	80070	0	-1	-1	0	0	-2
SLC38A4	55089	0	-1	-1	0	0	-2
POLE	5426	-1	-1	0	0	0	0
CKAP4	10970	-1	-1	-1	-1	-1	-1
DAO	1610	-1	-1	-1	-1	0	0
PDE3A	5139	0	0	0	0	0	0
PPFIBP1	8496	0	-1	0	0	0	-1
PLEKHG6	55200	0	-1	0	0	0	0
RAP1B	5908	0	0	0	0	0	0
RAP1B	101060439	0	0	0	0	0	0
ART4	420	0	0	0	0	0	0
TCP11L2	255394	-1	-1	-1	-1	-1	-1
ANKRD33	341405	-1	0	-1	0	0	0
MGP	4256	0	0	0	0	0	0
FAM19A2	338811	0	0	0	0	0	0
RHNO1	83695	0	0	0	0	0	0
TBX3	6926	-1	-1	-1	-1	0	0
ERP27	121506	0	-1	0	0	0	0
TULP3	7289	0	0	0	0	0	0
SLCO1C1	53919	0	-1	0	0	0	-1
SVOP	55530	-1	-1	-1	-1	0	0
SCARB1	949	-1	-1	-1	0	0	0
MED13L	23389	-1	-1	-1	-1	0	0
AMIGO2	347902	0	0	0	0	0	0
GNB3	2784	0	0	0	0	0	0
POLR3B	55703	-1	-1	-1	-1	0	-1
RNF41	10193	-1	-1	-1	-1	0	0
ARHGDIB	397	0	-1	0	0	0	0
USP15	9958	0	0	0	0	0	0
PHC1	1911	0	0	0	0	0	0
PCED1B	91523	0	0	0	0	0	0
DRAM1	55332	-1	-1	-1	-1	0	-1
IKZF4	64375	-1	-1	-1	-1	0	0
RPL6	6128	-1	-1	-1	-1	-1	-1
ANAPC7	51434	-2	-2	-1	-1	0	0
